rumor	407205009676587009
rumor	520132836594970625
rumor	489887806018183168
non-rumor	687673284436082689
rumor	724348906096590849
rumor	523555724807262208
rumor	524947149134774272
rumor	407164597511393280
non-rumor	693926742814281729
rumor	527947775905103872
rumor	357299879070023680
rumor	553115236992290816
non-rumor	692491478619262976
rumor	705093513076015104
rumor	524951893467234304
rumor	489794593580650497
rumor	523655026485366784
rumor	551128385850601472
rumor	542320823915536384
rumor	525088864416043008
rumor	516434071631974400
rumor	336873759271157760
non-rumor	693162950358622208
rumor	407205235682050048
rumor	507354546041925632
rumor	500286058664579072
rumor	676586804242309121
rumor	490080544949276672
non-rumor	693523133920342016
rumor	528607634099015680
non-rumor	693792605755285504
rumor	514540926640087040
rumor	519868410599993344
rumor	521098692326350848
rumor	524950507023245313
rumor	427725166127226881
non-rumor	692734579141185536
non-rumor	690522824797196288
rumor	532928419051622400
rumor	742055437932040193
rumor	348209998565879810
rumor	517003426832453633
non-rumor	621025025806577664
rumor	559787890402541568
rumor	531606992788287489
non-rumor	692510002586714113
non-rumor	688147918113538049
non-rumor	693126696132804608
rumor	407169699559247872
non-rumor	688763993633107968
rumor	505657661120348163
rumor	407292452060815360
rumor	553550301886955520
rumor	500270780832174080
rumor	744390771869102080
rumor	531648145613398016
non-rumor	692364468442021889
rumor	525291306000846848
rumor	500389488217309184
non-rumor	692746621218656258
rumor	532851585408593920
non-rumor	693807822971236353
non-rumor	692727606718824448
rumor	524181699043663872
rumor	501768276523761666
rumor	506784541696991232
rumor	518827403452637184
rumor	517712193841037312
rumor	407223928084766721
rumor	524289058290159616
rumor	511330322831507456
rumor	745365403237376000
rumor	727623131494387714
rumor	551106793959862272
rumor	524168442841010176
non-rumor	767444114229059584
rumor	524923341359300608
rumor	516729950091493376
rumor	525024181218725888
rumor	716439952922312704
rumor	650254360727973889
rumor	763524712853102596
rumor	356310469390245888
non-rumor	692747901815119872
rumor	407192027714322432
rumor	765887221736046592
rumor	427780584979836929
rumor	504387128013246465
rumor	366205297557110784
rumor	427690961280696320
rumor	273182568298450945
rumor	552821069036670976
rumor	507918114567499776
rumor	499368931367608320
rumor	521789009576476673
rumor	407244865018155008
non-rumor	692113839387709444
rumor	701514249269542912
