rumor	516371936604352513
rumor	519921456730607616
rumor	538408710084001793
non-rumor	692332739824095234
non-rumor	692927739066740741
rumor	489865454312099840
rumor	560187970389819392
rumor	319166636902998016
rumor	521663202183348224
non-rumor	693676692309700609
non-rumor	693116426824093696
rumor	536547921542791170
rumor	778689027918618625
rumor	407164597511393280
rumor	532255606623989760
non-rumor	693912520923295745
rumor	518827403452637184
rumor	536804445678755840
rumor	516321020815228929
rumor	748558349139058688
rumor	757450526153900032
rumor	516705572373397504
rumor	407209892013821952
non-rumor	693718533239365633
rumor	357299879070023680
rumor	701975210044497921
rumor	525033697045925888
non-rumor	692440373449396224
non-rumor	693131575261659137
rumor	524923341359300608
rumor	546028163134808064
rumor	656361703664451585
non-rumor	688502260779843587
rumor	725983128444129280
rumor	521922785254580225
rumor	407169212428206080
rumor	549599086073368576
non-rumor	693214543615561729
rumor	539813330983354368
rumor	514098803347951616
rumor	524152657783820288
rumor	500327120770301952
rumor	726442550266044416
rumor	500281131057811456
rumor	549920761423863808
rumor	565999191982616577
rumor	530017051025604609
rumor	516804849619705859
non-rumor	764449685897568256
rumor	537378640653475841
rumor	650254360727973889
rumor	766808183696351233
rumor	552816020403269632
non-rumor	688814621034213376
rumor	501881262240694272
rumor	574062768896212992
rumor	496698590153416704
rumor	509464457836511232
rumor	732971411157880832
non-rumor	693925198630821889
non-rumor	767715489485205505
rumor	336873759271157760
non-rumor	686527768327274497
rumor	524972443308683264
rumor	504304227246538752
rumor	517712193841037312
rumor	571052823665704960
rumor	524961721744900097
rumor	533767270091087872
rumor	522453569702989824
rumor	568571403756294144
non-rumor	767463109778894848
non-rumor	692925163994796033
rumor	522534012544638976
rumor	407248574099894272
rumor	527947775905103872
rumor	552568163431247873
rumor	495366618818830336
rumor	572002458647412736
rumor	514483762566922240
rumor	524928878075457536
non-rumor	692840850141753347
rumor	532602376398462976
rumor	531676808836833280
rumor	518866406512025602
non-rumor	688932211714818048
non-rumor	767515401831997440
rumor	518665533089406976
rumor	513779458340569088
non-rumor	690670464440504320
rumor	525116411887513602
rumor	535148463609356288
rumor	489872119158046720
non-rumor	692063305297453060
rumor	295944137948151809
rumor	519311120914722816
rumor	722885778448121857
non-rumor	693722259740069889
non-rumor	693204483501887488
