rumor	766789709045518336
rumor	387281927427727360
non-rumor	692134022839955456
rumor	562090534945431552
rumor	495305620342714369
non-rumor	693524179597955072
rumor	532106726539939841
rumor	544523550519218176
rumor	516545908813475841
non-rumor	693123067204243456
rumor	516358319317852160
rumor	711994705333112832
rumor	516390549012480001
rumor	529434230938284032
rumor	544514570367168512
non-rumor	693162950358622208
rumor	510918747188514816
non-rumor	693484841011060737
rumor	407209131351629824
non-rumor	693272659447119873
rumor	532275383430041600
rumor	560207034545889281
rumor	407192027714322432
non-rumor	693629498177253376
rumor	534337548680978432
rumor	521821037726797824
rumor	524586367456919552
rumor	528237933661544448
rumor	550175324634619904
rumor	531129816389779456
non-rumor	692727606718824448
rumor	531108688749404160
non-rumor	692105324111761408
non-rumor	691299810553384960
non-rumor	689208632148365314
rumor	489887806018183168
rumor	407229989902225408
rumor	504387128013246465
rumor	525024181218725888
non-rumor	688752484966363136
rumor	525041127343550464
non-rumor	693807822971236353
non-rumor	693079616072880128
non-rumor	693729678306189313
rumor	697992796565741569
rumor	553190393370923008
rumor	778681502825451520
non-rumor	692031514943582208
rumor	524926472432410625
rumor	525039784503541760
non-rumor	692745861978263552
rumor	749286768554438658
rumor	752875379765968897
non-rumor	693136527816331264
rumor	550038665653542913
rumor	524949828711620608
rumor	524958128392376320
rumor	723644048867774464
rumor	518981379963777025
rumor	528357165677817856
rumor	489874311143260160
non-rumor	687632433483759616
rumor	727588444000526336
rumor	497073936077959169
non-rumor	693711272014155776
rumor	503498696273965056
rumor	516435293235183617
rumor	407205009676587009
rumor	527295015643394048
non-rumor	693509689418588160
rumor	524757333608394752
rumor	516804849619705859
rumor	714555825122107392
rumor	407159686786732032
non-rumor	692581635594694658
non-rumor	687766167558164481
rumor	489872119158046720
rumor	520630231531802624
rumor	407198255793987584
rumor	525032872647065600
rumor	524950264303075328
rumor	516682897864916992
rumor	489867900296368129
non-rumor	691027026552229888
rumor	563123548857053184
non-rumor	693091255685787648
rumor	407182194206322689
rumor	503610065769598976
rumor	715515982584881152
rumor	524935246647926784
rumor	742050150307246080
rumor	525040767317082113
rumor	766808183696351233
rumor	523026678419714048
rumor	525024066152169473
rumor	557621135320178688
rumor	515538937058971648
rumor	514106273852174337
non-rumor	692932696645865472
rumor	524958992330522624
rumor	536808074431184896
rumor	407170443443859456
non-rumor	693465666259656705
rumor	716461257025581056
rumor	500294803402137600
non-rumor	693934062445187072
rumor	572002458647412736
rumor	580325090367315968
rumor	516423807394131968
rumor	544698560655400961
rumor	560873850846846978
rumor	742114513726623744
rumor	511330322831507456
non-rumor	691380138710306816
rumor	517416417164263424
rumor	551135925862805504
rumor	407234399093022720
rumor	387353560356118528
rumor	522782267215982592
rumor	544510450101415936
rumor	387236601450864641
rumor	531206167302012929
rumor	526757033186697216
non-rumor	687639526282498049
rumor	551159366876147714
rumor	514106939173634048
rumor	519530210795216896
rumor	715254040289021952
rumor	650952376954650629
rumor	549975297160802304
non-rumor	692780496590254081
rumor	517051126466625536
rumor	521777301470871553
rumor	531183173443801088
rumor	515519742355185664
rumor	701514249269542912
rumor	515717938025078784
rumor	489833932813516800
rumor	509084603617792001
rumor	707332312724283392
non-rumor	691351064868732928
rumor	705092738224525312
rumor	514098803347951616
rumor	524923341359300608
non-rumor	665317131597291520
non-rumor	691656866972209152
rumor	524991067675189250
non-rumor	766989078294306816
rumor	658938136299511808
rumor	366205297557110784
rumor	387220814531395584
rumor	499366666300846081
rumor	740748123581087745
rumor	655815788675399680
rumor	780436430732525569
non-rumor	692925163994796033
rumor	489800427152879616
rumor	489816746405007360
rumor	555072815154475008
non-rumor	692217618778972161
rumor	525009850104037376
rumor	532851585408593920
rumor	757748522481491968
rumor	506118402466152449
rumor	527131140721623040
rumor	554597409351671808
rumor	504453071041482753
rumor	732004388181434368
non-rumor	682548344690970624
rumor	538010064591028224
non-rumor	693098795022725120
rumor	518924377791164420
non-rumor	767094580634202112
rumor	407163499723624449
rumor	509077805296914432
non-rumor	689214940679409664
rumor	531900034863091712
non-rumor	682629960826224646
rumor	537377960471166976
rumor	504243239084236800
non-rumor	693658242044542976
rumor	377519445578895360
rumor	551097831851687938
rumor	714503380476026880
non-rumor	764473554431725568
rumor	538729383662338049
non-rumor	766316494695305218
rumor	763430916236640256
rumor	553040930144792576
rumor	532199717594497024
rumor	522654603675176960
non-rumor	689799953330368513
rumor	524972443308683264
non-rumor	693490132440129536
rumor	653432177632387072
rumor	500394061887709184
rumor	531498841158082562
rumor	544287209730236416
rumor	519311120914722816
rumor	532007252677656576
rumor	707786906189303808
non-rumor	693140568143220736
rumor	553008832784642048
non-rumor	693560600471863296
rumor	726086935903494144
rumor	538218607822770176
non-rumor	692881863644282880
non-rumor	692357775859564544
rumor	326137285450018817
rumor	531131094276382720
rumor	537976883150077952
rumor	523535962962280448
rumor	500381163866062848
rumor	514109888138842113
rumor	514150992552931328
non-rumor	684118654418419712
rumor	519965814175567872
rumor	536962520477470720
non-rumor	693087256727388161
rumor	524929796862918656
rumor	524320261667950592
non-rumor	689722724470620161
rumor	514468018970034176
rumor	358591089462099968
rumor	519962130859429888
rumor	521533372280369152
rumor	716092408920936448
rumor	742012307694223361
non-rumor	691600834707247104
rumor	387233034350514176
rumor	524291188422356993
non-rumor	761027420849745920
rumor	386998038004113409
rumor	501760566160289794
non-rumor	767300637012951040
rumor	509464457836511232
non-rumor	765934198297362432
rumor	537355288295518210
rumor	538129041539092480
rumor	752965545528528898
rumor	510908595144519680
non-rumor	665498651742085124
rumor	516434071631974400
rumor	763738618573623297
rumor	510906049549705216
non-rumor	692142338890661888
rumor	427690961280696320
non-rumor	767845555313774593
rumor	728038172270198787
rumor	407187197427593217
rumor	380055172896272384
rumor	501768276523761666
rumor	532255606623989760
rumor	499368931367608320
rumor	517850508380618752
non-rumor	692792765852286977
non-rumor	692004901455556608
non-rumor	693537938425171968
non-rumor	765631087867367426
rumor	519112613800972288
rumor	489812926828924928
non-rumor	692056985513123840
non-rumor	688147918113538049
rumor	763524712853102596
non-rumor	766307327922335745
non-rumor	692746621218656258
rumor	726442550266044416
rumor	538900739880665088
rumor	407191144880439298
rumor	532284428542681088
rumor	514546272972574721
rumor	548672230134382592
rumor	535484342785830912
rumor	521835345059389440
rumor	524932056560963584
rumor	538137715293061120
non-rumor	692463948076093440
rumor	538166788484509696
rumor	527138218505175040
rumor	500286058664579072
non-rumor	661184793342775296
rumor	500307001629745152
non-rumor	693131575261659137
non-rumor	689555819059351552
non-rumor	692736398462300162
rumor	539833716852273152
rumor	727623131494387714
rumor	514550436377137152
non-rumor	693785810311778304
rumor	509464271118688257
non-rumor	644321231618076673
rumor	524923293711998976
rumor	778625026144792577
non-rumor	693456387880402944
rumor	536827853669941248
non-rumor	687734662249246724
rumor	568580363339091968
non-rumor	693411834808946688
rumor	507354546041925632
non-rumor	690296550803636224
rumor	716424773216022530
non-rumor	690252631822864384
rumor	532203605236154368
rumor	516420964834611201
rumor	514201362729828352
rumor	273278761909239808
rumor	528240834660298753
non-rumor	693662456393134080
rumor	407156621450571777
rumor	536915851233202176
non-rumor	693769968199061504
rumor	500371149713178625
rumor	516539137646542848
rumor	522468118082633729
rumor	729647367457230850
rumor	544512910538838016
non-rumor	692537942439501824
rumor	530943279161155584
rumor	726043971911213057
rumor	651786568592658433
rumor	521098692326350848
non-rumor	767170849472405508
rumor	539115704285270017
rumor	336913656921083904
rumor	407176873605865472
non-rumor	765141361033109504
rumor	728013148788154368
rumor	524186749002473472
rumor	514100169307348992
non-rumor	693804630615166977
rumor	532239131540467712
rumor	364383457545162754
rumor	524979548195024898
non-rumor	693284114724700160
rumor	489829414704648192
rumor	728273551883534336
rumor	522443333831262208
rumor	528389559441444864
rumor	407193347279699968
rumor	525033697045925888
rumor	435998882250899456
non-rumor	689719109785907200
rumor	526459255147491328
non-rumor	693554344298467328
rumor	524185876931162112
rumor	745365403237376000
rumor	407217865973329920
non-rumor	693792605755285504
non-rumor	689798164287741953
rumor	407236151167025152
rumor	532297096356167680
non-rumor	691986377584549888
rumor	500319801344929795
rumor	519935535083565056
rumor	504478567062056962
rumor	560414522758799361
rumor	531676808836833280
rumor	527162170531151872
rumor	562256876763901953
non-rumor	764505291853627392
non-rumor	690670464440504320
rumor	524211911668543488
rumor	427762638274437120
rumor	528822281972498432
rumor	655812191233417216
non-rumor	692472216135569409
rumor	514512849876836352
rumor	552457656666185728
rumor	489818014364086273
rumor	707308274270539777
rumor	536504515843727361
rumor	524983325275197440
rumor	530017051025604609
rumor	450341615979069440
rumor	554343513887105024
rumor	538408710084001793
rumor	553461741917863936
non-rumor	693573042111270912
non-rumor	693139276708585472
rumor	539052152602107904
non-rumor	766358933296517121
rumor	519178213441167360
non-rumor	692127290998784001
non-rumor	691064699853606913
rumor	553061846081896449
rumor	537484793882361856
rumor	524925124303396864
rumor	516856061182345216
rumor	514142113601437696
rumor	369506008172740608
rumor	524976980799000578
rumor	407269894938718208
rumor	552498516225179650
non-rumor	691206970074738688
rumor	505657661120348163
non-rumor	692336523090509824
rumor	542860306603868160
rumor	551575491430211584
rumor	531300385248800768
rumor	531524882325311488
rumor	722885778448121857
rumor	436160836524965891
rumor	500308076004929537
rumor	707321278135463936
rumor	535579674152148992
rumor	534543768653807618
non-rumor	693485676881403905
non-rumor	641665203046907904
non-rumor	767823175480647681
rumor	726190016435728385
rumor	551103664124100608
rumor	500280422295937024
rumor	531287426858487808
rumor	516313006427602944
rumor	522684367647559681
rumor	723772395211862016
rumor	747443219487678464
rumor	676586804242309121
rumor	651486105628463105
rumor	500303431928922113
rumor	519078654635409410
non-rumor	687945926774800385
rumor	778949749156245504
rumor	549920761423863808
rumor	513749585391390720
rumor	525005886272843776
rumor	543436472842334209
rumor	549599086073368576
rumor	748558349139058688
rumor	407158558158254081
rumor	504433135036407808
rumor	518830518792892416
non-rumor	684878165714563072
non-rumor	693408117225299968
rumor	740791134146965504
rumor	523558773345255424
rumor	407275991610818560
rumor	535315394127728641
rumor	407182466613792768
rumor	501881262240694272
rumor	778299287293816832
rumor	407162181059612672
rumor	517034091028676608
non-rumor	692924229017309184
rumor	500341884678836224
non-rumor	692566765822435328
non-rumor	692745208421679104
non-rumor	690985215691354112
rumor	534461459938304001
rumor	500295393301647360
non-rumor	764573523713011713
non-rumor	691632933170450435
rumor	545271117355958272
rumor	524941041301225472
rumor	536826622725218304
rumor	522321383716818944
rumor	640118021101604864
rumor	500281094239817728
rumor	566089610485579776
rumor	568571403756294144
non-rumor	692098463262216192
rumor	715255507506892800
non-rumor	692818857187213313
non-rumor	686527768327274497
non-rumor	692816955837804544
rumor	549964632883232768
non-rumor	688751183645782016
non-rumor	692113839387709444
rumor	728207861050970112
rumor	532197572698320896
non-rumor	689549346875031552
rumor	496698590153416704
rumor	562313802369073153
rumor	504109775358287872
rumor	366025766183514112
